cycle_id,pond_id,species_id,total_seed,started_at,finished_at,remark,area,initial_age,limit_weight_per_area,target_cultivation_day,target_size,total_seed_type,pond_name,pond_size,padat_tebar,regency,count_feed_tray,total_feed,avg_feed_per_day,avg_growth_feed,size_harvest,weight_harvest,total_harvested,harvested_at,selling_price,survival_rate
9089,21224,1,15000,2021-04-04,2021-05-19,,1906.0,0,1.25,120,45,,A,500.0,7500000.0,,,25.0,1.19,0.05,200.0,75.0,15000.0,2021-05-19,,100.0
9090,21959,,312500,2021-04-07,2021-07-30,,2500.0,1,1.25,120,45,net,E1,2500.14,781294375.0,,,6515.8,14.64,0.03,634.69,4119.54,258449.0,2021-07-30,83597961.22,82.7
9091,21960,,312500,2021-04-07,2021-07-29,,2500.0,1,1.25,120,45,net,E2,2500.14,781294375.0,,,6270.8,14.09,0.03,612.5,3915.38,238566.0,2021-07-29,87454674.74,76.34
9093,21962,,312500,2021-04-07,2021-07-29,,2500.0,0,1.25,120,45,net,E4,2500.14,781294375.0,,,6885.8,15.58,0.03,653.04,4191.4,269249.0,2021-07-29,87158534.3,86.16
9094,21963,,250000,2021-04-08,2021-07-29,,1600.0,0,1.25,128,45,net,E5,1600.02,400005400.0,,,4796.2,10.95,0.03,677.45,2950.58,189446.0,2021-07-29,64856424.0,75.78
9095,21964,,312500,2021-04-08,2021-07-30,,2500.0,0,1.25,120,45,net,E6,2500.14,781294375.0,,,6840.5,15.62,0.04,648.16,4115.18,252483.0,2021-07-30,91220725.0,80.79
9096,21965,,312500,2021-04-07,2021-07-29,,2500.0,1,1.25,120,45,net,F1,2500.14,781294375.0,,,6749.8,15.17,0.03,547.92,4004.08,215790.0,2021-07-29,101499927.41,69.05
9097,21966,,312500,2021-04-07,2021-07-30,,2500.0,1,1.25,120,45,net,F2,2500.14,781294375.0,,,6488.8,14.58,0.03,592.39,3961.34,227872.0,2021-07-30,90223252.67,72.92
9098,21967,,312500,2021-04-07,2021-07-30,,2500.0,0,1.25,120,45,net,F3,2500.14,781294375.0,,,6694.5,15.15,0.03,712.21,3689.1,251747.0,2021-07-30,80283275.99,80.56
9100,21969,,250000,2021-04-08,2021-07-29,,2000.0,0,1.25,120,45,net,F5,2000.02,500004300.0,,,5223.6,11.93,0.03,706.03,3060.53,204925.0,2021-07-29,66416388.36,81.97
9101,21970,,312500,2021-04-08,2021-07-30,,2500.0,0,1.25,120,45,net,F6,2500.14,781294375.0,,,6811.5,15.55,0.03,645.67,3752.97,228743.0,2021-07-30,88205941.52,73.2
9102,21971,,180000,2021-04-07,2021-07-28,,1600.0,0,1.25,120,45,net,G1,1440.0,259200000.0,,,5182.0,9.35,0.02,524.88,3473.36,185765.0,2021-07-28,84159491.45,103.2
9103,21972,,180000,2021-04-07,2021-07-28,,1600.0,0,1.25,120,45,net,G2,1440.0,259200000.0,,,5077.0,9.16,0.02,537.58,3618.35,196917.0,2021-07-28,82914679.75,109.4
9104,21973,,247000,2021-04-07,2021-07-28,,2000.0,1,1.25,120,45,net,G3,2000.02,494004248.4,,,6645.0,11.89,0.03,443.08,4989.19,228336.0,2021-07-28,125774091.56,92.44
9105,21974,,309475,2021-04-07,2021-07-28,,2500.0,1,1.25,120,45,net,G4,2500.14,773731445.45,,,7096.0,12.69,0.02,557.7,5081.07,292795.0,2021-07-28,112531507.48,94.61
9106,21975,,247500,2021-04-08,2021-07-28,,2000.0,0,1.25,120,45,net,G5,2000.02,495004257.0,,,5197.0,9.47,0.02,645.56,3764.06,235103.0,2021-07-28,63431381.84,94.99
9112,21234,1,24000,2021-04-05,2021-05-28,,1500.0,0,1.25,84,70,,A,2000.02,48000412.8,,,90.0,2.65,0.21,180.0,110.0,19800.0,2021-05-28,4510000.0,82.5
9399,19378,1,120000,2021-05-06,2021-07-15,,1000.0,0,1.2,80,60,,Petak 1,1000.01,120001068.0,,,525.0,7.39,0.0,1215.0,172.0,41325.0,2021-07-15,5670000.0,34.44
9481,21239,1,25000,2021-04-28,2021-06-19,,2468.0,0,1.25,120,45,,B,2467.63,61690680.0,,,50.0,2.0,0.0,400.0,84.0,33600.0,2021-06-19,84.0,134.4
9482,21240,1,25000,2021-04-28,2021-06-27,,2055.0,0,1.25,120,45,,C,2055.26,51381525.0,,,63.0,2.17,0.07,400.0,150.0,30000.0,2021-06-27,150.0,120.0
9484,21217,1,10000,2021-04-29,2021-06-20,,1323.0,0,1.25,120,45,,A,1323.0,13230000.0,,,76.0,3.45,0.12,200.0,50.0,10000.0,2021-06-20,50.0,100.0
9505,21241,,30000,2021-05-01,2021-06-16,,600.0,0,1.25,120,45,,Tandon,599.82,17994564.0,,,46.0,1.39,0.03,200.0,92.0,18400.0,2021-06-16,3220000.0,61.33
9516,21226,1,20000,2021-05-01,2021-06-04,,2715.0,0,1.25,120,45,,A,2714.87,54297408.0,,,75.0,5.77,0.25,250.0,95.0,23750.0,2021-06-04,95.0,118.75
9522,21221,1,85000,2021-05-03,2021-06-21,,2702.0,0,1.25,120,45,,A,2702.1,229678534.0,,,200.0,6.45,0.07,325.0,153.5,25275.0,2021-06-21,153.5,29.74
9545,22914,,257400,2021-05-08,2021-07-15,,1526.0,0,1.25,120,45,net,A1,1499.91,386076525.12,,,1882.7,8.01,0.02,371.0,835.09,61964.0,2021-07-15,56916189.32,24.07
9585,20894,1,82000,2021-05-06,2021-06-30,,1500.0,0,1.2,120,45,,Petak 1 Utara,1499.91,122992521.6,,,569.1,3.13,0.07,310.0,350.0,53500.0,2021-06-30,15550000.0,65.24
9590,21238,1,35000,2021-05-06,2021-06-11,,1000.0,0,1.25,120,45,,A,2702.1,94573514.0,,,100.0,3.85,0.12,200.0,86.0,17200.0,2021-06-11,86.0,49.14
9665,21235,1,40000,2021-05-11,2021-06-26,,2533.0,0,1.25,120,45,,A,2533.45,101338032.0,,,58.0,2.52,0.09,210.0,85.0,17850.0,2021-06-26,3198000.0,44.63
9877,21899,1,125000,2021-05-20,2021-07-19,,2000.0,0,1.25,120,45,,Petak 1,2000.02,250002150.0,,,717.0,6.76,0.01,271.0,820.0,109573.0,2021-07-19,38289000.0,87.66
9921,19381,1,70000,2021-05-20,2021-07-24,,725.0,0,1.25,120,45,,Petak 1,725.02,50751316.0,,,294.2,4.26,-0.01,390.0,102.0,20965.0,2021-07-24,3806000.0,29.95
9981,23667,,100000,2021-05-06,2021-07-01,,1200.0,0,1.25,120,45,net,D1,1200.0,120000000.0,,,525.0,6.4,0.02,200.0,137.0,27400.0,2021-07-01,6576000.0,27.4
9984,23708,,50000,2021-05-25,2021-07-29,,700.0,0,1.25,120,45,,Alek2,699.9,34995025.0,,,800.0,12.5,0.3,168.0,676.0,55936.0,2021-07-29,444.0,111.87
9987,23711,,170000,2021-04-10,2021-06-08,,2000.0,0,1.25,120,45,,Jumakir Program JALA Impact,2000.02,340002924.0,,,572.0,9.69,0.12,110.0,440.0,48400.0,2021-06-07,50000.0,28.47
9988,23688,,80000,2021-05-25,2021-07-10,,1000.0,0,1.25,120,45,gross,Sugeng1,1000.01,80000712.0,,,283.0,6.43,0.03,,,,,,
9989,23700,,60000,2021-04-26,2021-07-29,,1000.0,0,1.25,120,45,,Tukirno1,1000.01,60000534.0,,,819.0,9.0,0.08,323.0,620.0,33160.0,2021-07-29,42420000.0,55.27
9990,23678,,100000,2021-05-20,2021-07-10,,2500.0,0,1.25,120,45,,Jumakir2,1200.0,120000000.0,,,583.0,12.15,0.57,108.0,700.0,75600.0,2021-07-10,36120000.0,75.6
9992,23712,,60000,2021-05-10,2021-07-18,,700.0,0,1.25,120,45,net,A1,699.9,41994030.0,,,421.0,6.19,0.13,110.0,140.0,15400.0,2021-07-18,,25.67
9993,23679,,100000,2021-05-29,2021-09-02,,2500.0,0,1.25,120,45,,Jumakir3,1030.3,103030200.0,,,1795.0,19.51,0.24,185.0,1372.5,76288.0,2021-09-02,101897500.0,76.29
9994,23684,,100000,2021-04-25,2021-06-22,,1500.0,0,1.25,120,45,,Ayok1,1499.91,149990880.0,,,406.0,7.25,0.06,170.0,93.0,15810.0,2021-06-21,,15.81
9996,23694,,40000,2021-04-01,2021-06-09,,1000.0,0,1.25,120,45,,Jenggo1,1000.01,40000356.0,,,491.5,7.34,0.14,78.0,342.0,26676.0,2021-06-09,,66.69
9997,23695,,130000,2021-04-10,2021-06-03,,1000.0,0,1.25,120,45,,Jenggo2,1000.01,130001157.0,,,693.0,13.33,0.37,180.0,604.3,108774.0,2021-06-03,41000.0,83.67
9998,23697,,75000,2021-04-27,2021-07-15,,1000.0,0,1.25,120,45,,Tukul1,1000.01,75000667.5,,,555.0,7.21,0.15,53.0,210.0,11130.0,2021-07-15,,14.84
10000,23692,,100000,2021-04-28,2021-06-15,,1000.0,0,1.25,120,45,,Agus1,1000.01,100000890.0,,,560.0,11.67,0.07,220.0,360.0,79200.0,2021-06-15,18720000.0,79.2
10004,23668,,210000,2021-04-16,2021-08-12,,3700.0,0,1.25,120,45,net,M1,3700.24,777051072.0,,,4685.64,40.05,0.01,508.21,4434.5,242063.0,2021-08-12,339670610.0,115.27
10005,23669,,75000,2021-04-16,2021-07-11,,1000.0,0,1.25,120,45,net,M2,1000.01,75000667.5,,,1412.56,16.62,0.1,190.8,1141.0,70981.0,2021-07-10,82541210.0,94.64
10006,23635,,150000,2021-04-28,2021-06-20,,800.0,0,1.25,120,45,net,A,799.84,119976510.0,,,536.4,4.75,0.02,,,,,,
10009,23631,,100000,2021-05-15,2021-07-06,,1200.0,0,1.25,120,45,gross,C,1200.0,120000000.0,,,764.75,4.93,0.02,,,,,,
10010,23632,,100000,2021-05-15,2021-09-11,,900.0,0,1.25,150,45,gross,B,750.03,75002640.0,,,2604.75,6.98,0.02,473.0,1932.0,126320.0,2021-09-11,141095600.0,126.32
10017,23670,,42500,2021-04-01,2021-07-09,,625.0,0,1.25,120,40,gross,WM1,625.04,26564008.75,,,793.66,8.02,0.01,203.0,450.96,30535.0,2021-07-09,33251340.0,71.85
10018,23671,,42500,2021-04-01,2021-07-09,,625.0,0,1.25,120,40,net,WM2,625.04,26564008.75,,,1145.83,11.94,5.46,263.0,467.85,40578.0,2021-07-09,28895000.0,95.48
10019,23676,,25000,2021-04-14,2021-07-21,,120.0,0,1.25,120,45,net,WR1,120.05,3001212.5,,,541.08,5.52,0.03,250.0,374.5,28562.0,2021-07-21,23823800.0,114.25
10022,23677,,25000,2021-04-14,2021-07-16,,120.0,0,1.25,120,45,,WR2,120.05,3001212.5,,,490.95,5.22,0.01,281.0,357.25,30981.0,2021-07-17,21026500.0,123.92
10023,23682,,50000,2021-04-17,2021-07-03,,612.0,0,1.25,120,45,net,CP1,611.97,30598470.0,,,576.19,7.48,0.01,200.0,150.0,30000.0,2021-07-03,4500000.0,60.0
10025,23680,,25000,2021-04-29,2021-07-04,,700.0,0,1.25,120,45,gross,HR1,699.9,17497512.5,,,407.89,6.18,1.9,190.0,150.0,28500.0,2021-07-04,4500000.0,114.0
10026,23681,,25000,2021-04-29,2021-07-05,,700.0,0,1.25,120,45,gross,HR2,699.9,17497512.5,,,233.12,3.53,0.04,190.0,150.0,28500.0,2021-07-04,150.0,114.0
10027,23696,,30000,2021-05-01,2021-07-22,,300.0,0,1.25,120,45,gross,SR1,300.0,9000000.0,,,306.11,3.83,0.02,270.0,250.0,34500.0,2021-07-21,11750000.0,115.0
10028,23701,,55000,2021-04-09,2021-07-26,,606.0,0,1.25,120,45,net,WY1,790.08,43454202.0,,,892.7,8.5,0.01,270.0,797.0,59359.0,2021-07-26,48259000.0,107.93
10029,23702,,45000,2021-04-09,2021-07-26,,800.0,0,1.25,120,45,,WY2,799.84,35992953.0,,,891.97,8.58,0.05,253.0,748.0,52458.0,2021-07-26,49434000.0,116.57
10030,23698,1,100000,2021-04-25,2021-07-31,"#SiklusDhandy
#DhandyPemalang",1000.0,0,1.25,120,45,net,SC1,1000.01,100000890.0,,,1776.87,18.51,0.05,394.0,866.0,84745.0,2021-07-31,39397008.09,84.75
10031,23699,1,50000,2021-04-25,2021-07-31,"#SiklusDhandy
#DhandyPemalang",1020.0,0,1.25,120,45,net,SC2,1020.1,51005040.0,,,775.81,8.08,0.01,394.7,816.5,77999.0,2021-07-31,45032000.0,156.0
10041,23642,1,150000,2021-07-22,2021-10-26,,1200.0,0,1.25,120,45,gross,B Luas 1.200m,1200.0,180000000.0,,,2252.0,6.84,0.01,452.0,1900.0,142034.0,2021-10-25,132059000.0,94.69
10042,23633,,180000,2021-06-06,2021-09-23,,2200.0,0,1.25,120,45,gross,A3,2199.98,395996256.0,,,4079.5,10.33,0.03,357.0,3525.0,208223.0,2021-09-22,242905000.0,115.68
10043,23634,,120000,2021-06-06,2021-09-24,,1400.0,0,1.25,120,45,gross,B Luas 1.400m,1399.68,167961600.0,,,2765.0,7.31,0.01,381.0,2177.0,143474.0,2021-09-23,138972000.0,119.56
10044,23765,,110000,2021-06-27,2021-10-25,"#SiklusDhandy
#DhandyPemalang",1200.0,0,1.25,120,45,gross,A,1200.0,132000000.0,,,3422.5,8.02,0.01,344.5,2469.0,117743.0,2021-10-24,200082200.0,107.04
10046,23693,,40000,2021-05-29,2021-08-15,,1000.0,0,1.25,120,45,,Agus2,1000.01,40000356.0,,,515.0,3.68,0.02,228.0,450.7,30339.0,2021-08-15,31787380.0,75.85
10070,20889,,320000,2021-07-10,2021-11-23,,2000.0,0,1.25,140,45,gross,J2,2000.02,640005504.0,,,9267.5,14.9,0.0,247.68,5600.76,222239.0,2021-11-23,491733577.0,69.45
10071,20890,,320000,2021-07-10,2021-11-24,,2000.0,0,1.25,140,45,gross,J3,2000.02,640005504.0,,,8257.5,13.13,0.0,232.07,5175.98,199818.0,2021-11-24,466258704.0,62.44
10072,20891,,320000,2021-07-10,2021-11-23,,2000.0,0,1.25,140,45,gross,J4,2000.02,640005504.0,,,8852.6,14.14,0.0,236.46,5405.53,209932.0,2021-11-23,483479284.0,65.6
10089,21219,1,20000,2021-06-01,2021-07-10,,2715.0,0,1.25,60,120,,A,2714.87,54297408.0,,,100.0,4.55,0.1,250.0,90.0,22500.0,2021-07-09,90.0,112.5
10090,21224,1,20000,2021-06-01,2021-07-28,,1906.0,0,1.25,60,120,,A,500.0,10000000.0,,,55.0,2.75,-0.11,150.0,17.0,2550.0,2021-07-28,17.0,12.75
10091,21218,1,20000,2021-06-01,2021-07-22,,2425.0,0,1.25,60,120,,A,2425.08,48501580.0,,,150.0,5.17,0.14,250.0,65.0,16250.0,2021-07-22,65.0,81.25
10166,21234,1,50000,2021-06-05,2021-07-23,,1500.0,0,1.25,84,70,,A,2000.02,100000860.0,,,50.0,2.08,0.0,200.0,90.0,18000.0,2021-07-23,3150000.0,36.0
10169,21223,1,20000,2021-06-04,2021-07-20,,2022.0,0,1.25,120,45,,A,2021.76,40435296.0,,,70.0,3.04,-0.07,800.0,47.5,19000.0,2021-07-20,1472500.0,95.0
10175,21226,1,20000,2021-06-05,2021-07-06,,2715.0,0,1.25,120,45,,A,2714.87,54297408.0,,,50.0,5.0,0.33,300.0,40.0,12000.0,2021-07-05,40.0,60.0
10191,30535,1,50000,2021-06-08,2021-08-21,,100.0,0,1.2,100,40,net,A1,100.02,5001150.0,,,279.0,3.93,0.05,263.33,220.0,15833.0,2021-08-21,11470000.0,31.67
10195,24013,,100000,2021-06-16,2021-10-07,,1000.0,0,1.25,120,35,,A,850.17,85016750.0,,,2475.0,22.5,0.22,304.0,1422.99,62173.0,2021-10-07,116469944.0,62.17
10196,24014,,90000,2021-04-30,2021-07-28,,1000.0,0,1.25,120,45,,A,900.0,81000000.0,,,1500.0,17.24,0.2,173.0,1193.75,64281.0,2021-07-28,91685125.0,71.42
10197,24015,,130000,2021-05-27,2021-09-15,,1000.0,0,1.25,120,45,gross,A,1000.01,130001157.0,,,2425.0,22.05,0.16,348.0,1842.22,84732.0,2021-09-15,146950342.59,65.18
10198,24018,,90000,2021-04-30,2021-07-28,,1000.0,0,1.25,120,45,,A,1000.01,90000801.0,,,1225.0,14.08,0.16,468.0,551.79,41353.0,2021-07-28,37024428.0,45.95
10200,24019,,90000,2021-06-16,2021-09-04,,1000.0,0,1.25,120,45,,A,1000.01,90000801.0,,,550.0,7.05,0.05,169.0,213.3,15304.0,2021-09-04,13759380.0,17.0
10201,24020,,60000,2021-06-30,2021-09-25,,1000.0,0,1.25,120,45,,A,1000.01,60000534.0,,,1126.9,13.1,0.04,318.0,731.52,49088.0,2021-09-25,46429056.0,81.81
10203,24023,,90000,2021-06-30,2021-09-30,,249998.0,0,1.25,120,45,,pardi lor,249998.32,22499849115.0,,,1450.0,16.11,0.08,114.0,800.0,44300.0,2021-09-30,57950000.0,49.22
10241,23715,,80000,2021-06-11,2021-09-08,,1100.0,0,1.25,120,45,,Dwi B2,1099.98,87998080.0,,,1050.3,12.21,-0.01,139.0,1026.0,70122.0,2021-09-08,67164000.0,87.65
10242,23713,,80000,2021-06-11,2021-09-25,,700.0,0,1.25,120,45,,A2,699.9,55992040.0,,,1510.4,14.52,0.18,236.0,1204.0,76140.0,2021-09-25,86998000.0,95.17
10258,24120,,40000,2021-06-30,2021-08-21,,972.0,0,1.25,120,45,,B,972.0,38880000.0,,,239.4,4.79,0.02,370.0,106.92,19780.0,2021-08-21,3232900.0,49.45
10357,21239,1,50000,2021-06-17,2021-07-30,,2468.0,0,1.25,120,45,,B,2467.63,123381360.0,,,29.0,2.23,-0.33,150.0,5.0,750.0,2021-07-30,5.0,1.5
10358,12221,1,150000,2021-06-16,2021-08-03,,650.0,0,1.2,120,45,,terpal C1,1499.91,224986320.0,,,690.5,13.81,0.01,1190.0,464.0,183480.0,2021-08-03,13880000.0,122.32
10360,21243,1,100000,2021-06-19,2021-07-29,,1194.0,0,1.25,120,45,,A,1193.81,119380800.0,,,127.0,4.1,0.15,650.0,264.0,55050.0,2021-07-29,12312000.0,55.05
10366,24265,1,80000,2021-06-15,2021-09-04,,600.0,0,1.25,120,45,net,Tirta A,599.82,47985504.0,,,1714.5,21.43,0.11,289.0,1404.0,113918.0,2021-09-04,89902000.0,142.4
10367,24266,1,120000,2021-06-15,2021-08-28,,1200.0,0,1.25,120,45,gross,Tirta B,1200.0,144000000.0,,,1575.5,22.19,0.26,305.0,1381.0,135650.0,2021-08-30,75712000.0,113.04
10369,24267,1,75000,2021-05-24,2021-07-30,,4200.0,0,1.25,120,45,,Alba Jaya B,4200.0,315000000.0,,,931.75,13.91,0.25,290.0,856.71,115641.0,2021-07-30,47975760.0,154.19
10371,24272,1,67000,2021-06-12,2021-07-30,,800.0,0,1.25,120,45,,Petak 2,800.0,53600000.0,,,1081.0,24.57,0.19,237.0,1080.0,255960.0,2021-07-30,35640000.0,382.03
10384,24195,,70000,2021-06-18,2021-07-25,,1500.0,0,1.25,120,45,,A,1500.0,105000000.0,,,74.5,5.32,0.42,200.0,95.0,19000.0,2021-07-25,3325000.0,27.14
10400,24332,,275000,2021-06-12,2021-09-30,,1000.0,0,1.25,120,45,gross,A,2999.95,824985562.5,,,6094.5,12.88,0.04,239.0,4532.0,224484.0,2021-09-29,342444000.0,81.63
10408,12222,1,100000,2021-06-21,2021-08-16,,644.0,0,1.25,120,45,,terpal C2,644.01,64401400.0,,,649.8,12.03,0.02,220.0,525.0,115500.0,2021-08-16,18375000.0,115.5
10414,23718,,100000,2021-06-23,2021-10-01,,1000.0,0,1.25,120,45,gross,yanto1,1000.01,100000890.0,,,1551.3,15.83,0.06,43.0,750.0,32250.0,2021-10-01,63900000.0,32.25
10535,21221,1,40000,2021-06-27,2021-08-15,,2702.0,0,1.25,120,45,,A,2702.1,108084016.0,,,175.0,5.15,0.09,318.0,109.5,17415.0,2021-08-15,52.5,43.54
10636,21222,1,64000,2021-06-29,2021-08-29,,2019.0,0,1.25,120,45,,A,2018.65,129193651.2,,,102.0,2.91,0.13,130.0,90.0,11700.0,2021-08-29,90.0,18.28
10639,21225,1,32000,2021-06-29,2021-08-30,,2567.0,0,1.25,70,200,,A,2566.98,82143360.0,,,50.0,1.79,0.0,400.0,40.0,16000.0,2021-08-30,40.0,50.0
10703,12521,1,260000,2021-05-24,2021-08-17,,2600.0,0,1.25,120,45,gross,A1,2400.27,624068926.0,,,5618.0,63.12,1.06,116.22,1895.78,106045.0,2021-08-17,0.0,40.79
10704,12522,1,300000,2021-05-24,2021-08-17,,2600.0,0,1.2,120,45,gross,A2,2999.95,899984250.0,,,6546.0,74.39,1.18,122.18,2322.84,136630.0,2021-08-17,0.0,45.54
10705,12523,1,230000,2021-05-24,2021-08-17,,3000.0,0,1.2,120,45,gross,A3,2299.93,528984222.0,,,4391.0,52.27,1.19,125.53,1700.56,102191.0,2021-08-17,0.0,44.43
10706,12524,1,210000,2021-05-28,2021-08-17,,2098.0,0,1.2,120,45,gross,A4,2100.39,441082908.0,,,3715.0,46.44,1.14,155.66,1026.46,76947.0,2021-08-17,0.0,36.64
10710,12526,1,220000,2021-05-28,2021-08-17,,2200.0,0,1.2,120,45,gross,A6,2199.98,483995424.0,,,3688.0,46.1,1.1,149.52,1140.25,79333.0,2021-08-17,0.0,36.06
10711,12528,1,240000,2021-05-28,2021-08-17,,2400.0,0,1.2,120,45,gross,B1,2400.27,576063624.0,,,4352.0,51.81,0.83,119.95,1536.21,86921.0,2021-08-17,0.0,36.22
10712,12529,1,220000,2021-05-28,2021-08-17,,2200.0,0,1.2,120,45,gross,B2,2199.98,483995424.0,,,3928.0,46.76,0.8,139.53,1241.44,79856.0,2021-08-17,0.0,36.3
10713,12530,1,180000,2021-05-28,2021-08-17,,1800.0,0,1.2,120,45,gross,B3,1799.89,323980668.0,,,3153.0,37.54,0.69,142.37,782.68,52105.0,2021-08-17,0.0,28.95
10714,12535,1,250000,2021-05-24,2021-08-17,,1000.0,0,1.2,120,45,gross,B4,2500.14,625035500.0,,,4737.0,53.83,0.95,115.23,1139.48,66104.0,2021-08-17,0.0,26.44
10718,24512,1,91334,2021-05-28,2021-09-25,,800.0,0,1.25,120,45,net,D,799.84,73052897.1,,,1954.2,12.29,0.07,491.0,1707.42,102149.0,2021-09-25,0.0,111.84
10719,24511,1,72314,2021-05-28,2021-09-25,,600.0,0,1.25,120,45,net,A,599.82,43375296.7,,,1849.1,11.01,0.14,489.0,1353.94,77000.0,2021-09-25,0.0,106.48
10737,12686,,150000,2021-06-12,2021-08-23,,600.0,0,1.25,120,45,,Palem 1,599.82,89972820.0,,,1653.4,12.53,0.15,329.0,1262.0,145124.0,2021-08-23,63853600.0,96.75
10755,21229,1,110000,2021-07-03,2021-08-17,,2983.0,0,1.25,120,45,,A,2983.21,328153210.0,,,150.0,6.82,0.33,500.0,100.0,50000.0,2021-08-17,3600000.0,45.45
10757,21231,1,55000,2021-07-03,2021-08-17,,2230.0,0,1.25,120,45,,A,2230.28,122665235.0,,,93.2,3.88,0.22,250.0,90.0,22500.0,2021-08-17,3150000.0,40.91
10759,23692,1,120000,2021-07-03,2021-10-01,,1000.0,0,1.25,120,45,,Agus1,1000.01,120001068.0,,,1100.0,6.96,0.05,108.0,693.0,37851.0,2021-10-01,48963200.0,31.54
10763,24569,1,100000,2021-07-03,2021-08-28,,500.0,0,1.25,120,45,net,Mibama A,1620.0,162000000.0,,,1050.0,18.75,0.07,387.0,1008.0,124355.0,2021-08-28,47534000.0,124.35
10764,24570,1,20000,2021-07-03,2021-09-14,,86.0,0,1.25,120,45,net,Bagus,86.0,1720026.0,,,174.15,3.35,0.09,301.0,134.0,18166.0,2021-08-29,5986000.0,90.83
10771,14351,,375183,2021-07-07,2021-10-05,,1340.0,0,3.0,120,45,,A5,1339.96,502729837.5,,,6363.9,71.5,0.02,651.48,3813.29,264133.0,2021-10-05,,70.4
10772,14352,,431181,2021-07-07,2021-09-28,,1540.0,0,3.0,120,45,,A6,1540.09,664056209.63,,,7001.6,85.39,0.43,552.67,4324.13,328034.0,2021-09-28,,76.08
10809,21240,1,86000,2021-07-06,2021-09-01,,2055.0,0,1.25,120,45,,C,2055.26,176752446.0,,,125.0,3.38,0.06,300.0,125.0,37500.0,2021-09-01,125.0,43.6
10811,21238,1,16000,2021-07-06,2021-08-14,,2702.0,0,1.25,120,45,,A,2702.1,43233606.4,,,40.0,1.9,0.05,500.0,35.0,8750.0,2021-08-14,35.0,54.69
10857,21227,,56400,2021-07-06,2021-08-30,,1500.0,0,1.25,120,45,,A,1500.0,84600000.0,,,83.6,3.1,0.12,130.0,150.0,19500.0,2021-08-29,6600000.0,34.57
10896,21217,1,50000,2021-07-11,2021-08-25,,1323.0,0,1.25,120,45,,A,1323.0,66150000.0,,,125.0,4.63,0.35,360.0,80.5,14490.0,2021-08-25,80.5,28.98
10897,21226,1,20000,2021-07-11,2021-08-19,,2715.0,0,1.25,120,45,,A,2714.87,54297408.0,,,50.0,2.0,0.0,170.0,73.0,12410.0,2021-08-19,73.0,62.05
10984,23687,,70000,2021-07-10,2021-09-19,,1000.0,0,1.25,120,45,gross,Isyulianto1,1000.01,70000623.0,,,226.0,3.28,-0.03,75.0,150.0,11250.0,2021-09-19,10275000.0,16.07
10985,23695,,100000,2021-06-30,2021-08-06,,1000.0,0,1.25,120,45,,Jenggo2,1000.01,100000890.0,,,401.0,10.84,0.14,270.0,200.0,54000.0,2021-08-06,4200000.0,54.0
11017,23694,,50000,2021-07-03,2021-10-20,,1000.0,0,1.25,120,45,gross,Jenggo1,1000.01,50000445.0,,,1243.0,11.62,0.04,259.5,898.4,49328.0,2021-10-20,73538750.0,98.66
11042,23717,,100000,2021-07-22,2021-10-01,,1100.0,0,1.25,120,45,gross,Dika,1099.98,109997600.0,,,325.0,4.64,0.06,399.0,225.59,25341.0,2021-10-01,13797200.0,25.34
11044,23711,,110000,2021-07-22,2021-09-28,,2000.0,0,1.25,120,45,,Jumakir Program JALA Impact,2000.02,220001892.0,,,425.4,6.86,0.02,110.0,450.0,49500.0,2021-09-28,21825000.0,45.0
11080,23710,,188700,2021-07-24,2021-09-22,,1500.0,0,1.25,120,45,,Murtaji 1,1499.91,283032790.56,,,575.0,9.91,0.0,160.0,212.0,33920.0,2021-09-21,8900000.0,17.98
11081,23703,,115600,2021-07-24,2021-10-04,,1100.0,0,1.25,120,45,,Diki,1099.98,127157225.6,,,626.1,8.82,-0.03,64.0,252.0,16128.0,2021-10-04,18182769.23,13.95
11109,21219,1,20000,2021-07-25,2021-09-06,,2715.0,0,1.25,60,120,,A,2714.87,54297408.0,,,130.0,4.48,0.14,200.0,97.0,19400.0,2021-09-06,97.0,97.0
11149,20894,1,70000,2021-07-26,2021-09-03,,1500.0,0,1.2,120,45,,Petak 1 Utara,1499.91,104993616.0,,,306.45,8.06,0.12,175.0,250.0,43750.0,2021-09-03,9500000.0,62.5
11159,23667,,100000,2021-07-15,2021-10-19,,1200.0,0,1.25,120,45,net,D1,1200.0,120000000.0,,,680.0,7.64,0.03,46.0,406.0,18676.0,2021-10-19,32480000.0,18.68
11168,20895,1,70000,2021-07-24,2021-10-14,,1500.0,0,1.25,120,45,,Petak Selatan,1499.91,104993616.0,,,880.45,11.14,0.02,472.0,650.0,68500.0,2021-10-14,40395000.0,97.86
11225,25354,,90000,2021-07-30,2021-10-19,,800.0,0,1.25,120,45,,Rajiman,799.84,71985906.0,,,700.0,8.75,0.0,203.0,437.7,29598.0,2021-10-19,23008690.0,32.89
11304,19378,1,150000,2021-08-03,2021-10-10,,1000.0,0,1.2,80,60,,Petak 1,1000.01,150001335.0,,,647.5,10.97,0.08,1040.0,285.0,73700.0,2021-10-10,10210000.0,49.13
11317,25561,,30000,2021-07-27,2021-10-27,,300.0,0,1.25,120,45,net,A1,300.0,9000000.0,,,235.6,2.56,0.06,368.0,230.0,26260.0,2021-10-27,0.0,87.53
