cycle_id,pond_id,species_id,total_seed,area,initial_age,limit_weight_per_area,target_cultivation_day,target_size,pond_size,padat_tebar,total_feed,avg_feed_per_day,avg_growth_feed,size_harvest,weight_harvest,total_harvested,selling_price,cycle_lead_time,harvest_time,total_seed_type_actual,total_seed_type_gross,total_seed_type_net,pond_name_A,pond_name_A1,pond_name_A2,pond_name_A3,pond_name_A4,pond_name_Other,survival_rate,survival_rate_pred,avg_body_weight,avg_body_weight_pred
15982,32211,1,180000,1300.0,0,1.25,120,55.0,1300.32,234058248.0,3174.51,8.97,0.03,108.0,1151.0,51913,89774000,92,92,0,0,1,0,0,0,0,0,1,28.84,28.49,12.83,12.158655532694574
15983,32212,1,180000,1400.0,0,1.25,120,55.0,1400.0,252000000.0,2705.9,7.43,0.03,118.0,856.0,44168,63226400,92,92,0,0,1,0,0,0,0,0,1,24.54,24.48,12.13,11.785965043500248
16006,32247,1,150000,1600.0,0,1.25,120,55.0,1600.0,240000000.0,3050.0,8.87,0.02,160.0,1500.0,75800,82700000,113,113,0,0,1,0,0,0,0,0,1,50.53,51.06,17.08,14.369022614649426
16008,12088,1,240000,1600.0,0,1.25,100,55.0,1600.02,384005184.0,2455.0,30.69,0.47,270.0,1191.69,120507,33729000,83,83,0,0,1,0,0,0,0,0,1,50.21,51.61,6.48,8.202348420271221
16038,12086,1,240000,1600.0,0,1.25,100,55.0,1600.02,384005184.0,4007.0,41.74,-0.05,542.0,2143.3,165221,33729000,98,98,0,0,1,0,0,0,0,0,1,68.84,67.42,11.57,11.261107298383026
16039,12093,1,240000,1600.0,0,1.25,100,55.0,1600.02,384005184.0,4267.0,44.92,0.02,1013.5,2795.8,180199,33729000,96,96,0,0,1,0,0,0,0,0,1,75.08,74.56,11.33,10.919922890068015
16040,12092,1,240000,1600.0,0,1.25,100,55.0,1600.02,384005184.0,1570.0,17.44,-0.03,359.0,500.19,29289,33729000,92,92,0,0,1,0,0,0,0,0,1,12.2,12.24,12.69,11.358823333228978
16041,12087,1,240000,1600.0,0,1.25,100,55.0,1600.02,384005184.0,4265.0,43.52,0.08,1007.0,3202.82,175263,33729000,99,99,0,0,1,0,0,0,0,0,1,73.03,73.57,12.17,11.65842540358836
16042,12090,1,240000,1600.0,0,1.25,100,55.0,1600.02,384005184.0,3670.0,39.89,0.13,826.0,2268.23,119876,33729000,94,94,0,0,1,0,0,0,0,0,1,49.95,51.97,13.33,11.551429412564563
16044,12089,1,240000,1600.0,0,1.25,101,55.0,1600.02,384005184.0,4896.0,48.96,0.21,680.5,2850.46,190720,33729000,101,101,0,0,1,0,0,0,0,0,1,79.47,77.72,12.72,11.666728695209004
16045,12091,1,240000,1600.0,0,1.25,100,55.0,1600.02,384005184.0,3320.0,34.95,0.01,712.0,2036.89,142381,33729000,93,93,0,0,1,0,0,0,0,0,1,59.33,59.85,10.6,10.713358837190363
16046,31472,1,193368,1000.0,0,1.25,100,55.0,2302.84,445295487.77,2382.34,7.97,0.01,452.09,1789.88,137619,106726280,70,70,1,0,0,0,0,0,0,0,1,71.17,71.58,10.33,8.8450165559797
16047,31473,1,198528,1000.0,0,1.25,100,55.0,2400.27,476519829.77,1031.29,4.8,0.03,212.18,456.97,48480,22330878,57,57,1,0,0,0,0,0,0,0,1,24.42,25.17,7.64,6.917360096673192
16048,31474,1,193368,1000.0,0,1.25,100,55.0,2299.93,444733134.96,1518.89,6.08,0.02,338.1,913.53,72998,52490535,61,61,0,0,1,0,0,0,0,0,1,37.75,37.76,10.0,8.421893505971012
16049,31475,1,194392,1000.0,0,1.25,100,55.0,2352.0,457209984.0,1454.13,5.51,0.01,284.28,891.49,61938,54695004,64,64,1,0,0,0,0,0,0,0,1,31.86,32.4,9.97,8.893253340966602
16050,31476,1,195670,1000.0,0,1.25,100,55.0,2150.17,420723059.49,2186.84,7.31,0.01,421.16,1343.57,86764,82419653,70,70,1,0,0,0,0,0,0,0,1,44.34,44.24,9.78,8.95390115826854
16051,31477,1,66176,1000.0,0,1.25,100,55.0,782.87,51807291.15,1875.15,6.09,0.01,233.43,492.74,27618,31969158,71,71,1,0,0,0,0,0,0,0,1,41.73,44.16,10.53,8.767223798767597
16052,31478,1,202742,1000.0,0,1.25,100,55.0,1000.0,202742000.0,919.99,4.04,0.01,172.22,322.35,27758,16584709,63,63,1,0,0,0,0,0,0,0,1,13.69,14.08,8.25,7.4849200839611605
16053,31479,1,182112,1000.0,0,1.25,100,55.0,2304.23,419627041.41,780.59,4.39,0.0,414.06,429.77,88975,8383850,44,44,1,0,0,0,0,0,0,0,1,48.86,48.2,5.14,4.809904292858409
16054,31480,1,177684,1000.0,0,1.25,100,55.0,2207.84,392297735.95,665.33,3.58,0.03,235.48,401.77,47304,18348841,51,51,1,0,0,0,0,0,0,0,1,26.62,26.54,8.03,6.657956994546848
16055,31481,1,182112,1000.0,0,1.25,100,55.0,2302.84,419374725.24,1373.12,5.54,0.0,176.66,619.01,54677,33088327,64,64,1,0,0,0,0,0,0,0,1,30.02,29.33,9.38,7.773524121030327
16056,32642,1,150348,2025.0,0,1.25,100,55.0,1822.25,273971838.45,1002.5,4.01,0.01,154.34,445.81,34403,25658757,63,63,0,0,1,0,0,0,0,0,1,22.88,23.85,8.41,7.523811548236766
16057,23992,1,110000,1600.0,0,1.25,100,55.0,1600.02,176002376.0,1158.0,12.73,0.01,521.0,555.3,34003,33729000,96,96,0,0,1,0,0,0,0,0,1,30.91,31.68,10.26,9.967499045475085
16058,23994,1,110000,1600.0,0,1.25,100,55.0,1600.02,176002376.0,1281.0,13.48,0.01,442.0,425.44,26963,33729000,96,96,0,0,1,0,0,0,0,0,1,24.51,24.64,9.02,9.74065532543151
16064,32219,1,100000,780.0,0,1.25,100,55.0,780.0,78000000.0,202.7,1.99,0.07,500.0,20.0,10000,20,33,33,0,1,0,0,1,0,0,0,0,10.0,10.23,2.0,3.4880253874230336
16065,32115,1,150000,1050.0,1,1.25,110,55.0,1000.01,150001335.0,2564.3,8.52,0.02,681.0,2339.5,207886,140566350,86,86,0,0,1,0,0,0,0,0,1,100.0,99.66,8.66,9.338515724764855
16067,32117,1,50000,700.0,1,1.25,110,55.0,700.0,35000000.0,851.8,2.86,0.01,408.0,568.0,50016,35068100,86,86,0,0,1,0,0,0,0,0,1,100.0,98.97,8.31,9.236484763682455
16083,32670,1,50000,1200.0,1,1.0,60,90.0,2550.0,127500000.0,41.0,0.66,0.0,285.0,5.0,1425,240000,44,44,0,0,1,0,1,0,0,0,0,2.85,6.06,3.85,4.050596370400756
16086,26021,1,100,1000.0,0,1.25,120,30.0,1332.98,133298.01,2358.0,8.77,0.05,386.0,1685.0,115817,33729000,98,95,0,0,1,1,0,0,0,0,0,100.0,99.82,6.27,9.358783895342984
16089,32677,1,20000,750.0,0,1.25,100,55.0,750.0,15000000.0,80.94,1.45,0.01,265.0,52.5,13913,2467500,45,45,0,1,0,0,0,0,0,0,1,69.56,69.22,4.6,4.163089423513139
16107,32697,1,250000,1500.0,0,1.25,120,55.0,1500.0,375000000.0,5139.5,13.21,0.15,183.0,3199.73,176440,226616154,106,106,0,0,1,0,0,0,0,0,1,70.58,71.98,15.11,13.245770361150575
16108,32696,1,250000,1500.0,0,1.25,120,55.0,1500.0,375000000.0,3750.5,10.45,0.15,262.58,2128.19,133518,106823704,106,106,0,0,1,0,0,0,0,0,1,53.41,53.7,8.21,10.34057255811912
16130,32726,1,10000,530.0,1,1.25,100,55.0,530.0,5300000.0,17.3,0.29,0.0,298.0,2.0,596,76000,37,37,0,1,0,0,0,0,0,0,1,5.96,11.41,3.3,3.8622953619348177
16135,32729,1,10000,1800.0,1,1.25,100,55.0,1800.0,18000000.0,15.5,0.53,0.03,236.0,15.0,3540,630000,35,35,0,1,0,0,0,0,0,0,1,35.4,32.48,4.2,4.067517149353688
16136,32730,1,20000,896.0,1,1.25,100,55.0,896.0,17920000.0,14.6,0.47,0.01,236.0,25.0,5900,1050000,35,35,0,1,0,0,0,0,0,0,1,29.5,38.68,4.1,4.099720014116061
16137,32731,1,25000,2541.0,1,1.25,100,55.0,2541.0,63525000.0,15.3,0.33,0.0,243.0,2.0,486,72000,35,35,0,1,0,0,0,0,0,0,1,1.94,7.87,3.85,4.331132394277691
16138,32734,1,10000,960.0,1,1.25,55,45.0,960.0,9600000.0,19.4,0.37,0.0,210.0,27.0,5670,38000,35,35,0,1,0,0,0,0,0,0,1,56.7,47.17,4.25,4.0113447715309904
16142,32218,1,147000,600.0,0,1.25,100,55.0,840.0,123480000.0,1318.9,5.38,0.02,307.0,441.0,75087,18816000,67,67,1,0,0,0,0,0,0,0,1,51.08,51.73,6.77,6.410741175814931
16154,31442,1,168633,1000.0,0,1.25,100,55.0,2041.8,344315432.75,552.0,3.23,0.01,304.0,262.46,79788,5249200,48,48,1,0,0,0,1,0,0,0,0,47.31,47.26,2.98,3.3865584460037446
16155,31443,1,161356,1000.0,0,1.25,100,55.0,2015.93,325282078.37,868.7,3.46,0.01,349.8,318.51,37138,14041848,68,68,1,0,0,0,0,1,0,0,0,23.02,23.1,4.68,5.319395281709604
16156,31444,1,172746,1000.0,0,1.25,100,55.0,2102.25,363154829.36,983.0,3.71,0.01,314.31,381.19,39937,18633566,72,72,1,0,0,0,0,0,1,0,0,23.12,23.19,5.34,5.465136662489641
16157,31445,1,161356,1000.0,0,1.25,100,55.0,2014.63,325072977.13,733.7,2.9,0.01,249.78,386.18,48230,17643096,69,69,1,0,0,0,0,0,0,1,0,29.89,29.79,4.71,5.208653253903469
16158,31446,1,176859,1000.0,0,1.25,100,55.0,2194.84,388176676.98,569.0,2.62,0.0,200.0,34.44,6888,688800,71,71,1,0,0,0,0,0,0,0,1,3.89,3.73,4.17,5.782473736921978
16159,31447,1,169702,1000.0,0,1.25,100,55.0,2118.16,359456056.2,382.5,1.96,0.0,167.6,98.66,16535,3425475,69,69,1,0,0,0,0,0,0,0,1,9.74,10.36,3.54,4.881919382152074
16160,31448,1,157665,1000.0,0,1.25,100,55.0,1902.1,299894155.04,1058.5,4.09,0.01,363.99,403.75,48987,18094072,70,70,1,0,0,0,0,0,0,0,1,31.07,31.23,5.11,5.287206624135703
16161,31449,1,161356,1000.0,0,1.25,100,55.0,2015.93,325282078.37,546.7,2.14,0.0,211.12,207.04,21855,10128033,69,69,1,0,0,0,0,0,0,0,1,13.54,13.78,4.47,5.209691608970086
16162,31450,1,160407,1000.0,0,1.25,100,55.0,1947.69,312423302.32,1052.5,4.66,0.02,334.44,577.37,64365,24293789,62,62,1,0,0,0,0,0,0,0,1,40.13,40.67,5.69,5.824154905824028
16163,31451,1,155792,1000.0,0,1.25,100,55.0,1947.69,303434707.43,667.0,2.63,0.01,333.69,361.24,40181,16281210,69,69,1,0,0,0,0,0,0,0,1,25.79,25.1,4.58,5.122247472922992
16164,32637,1,154923,2025.0,0,1.25,100,55.0,1863.89,288759662.85,1680.9,6.46,0.05,218.1,1640.49,178895,80633125,72,72,1,0,0,0,0,0,0,0,1,100.0,97.78,5.52,6.684967180094876
16165,32638,1,164138,2025.0,0,1.25,100,55.0,2041.8,335137526.47,1157.4,4.67,0.01,331.56,510.32,56401,23241375,68,68,1,0,0,0,0,0,0,0,1,34.36,34.98,5.06,5.487314949636137
16166,32639,1,160407,2025.0,0,1.25,100,55.0,1956.87,313896416.04,1017.5,3.99,0.01,212.76,240.12,25544,11498039,70,70,1,0,0,0,0,0,0,0,1,15.92,16.35,4.89,5.561378063655181
16167,32640,1,136318,2025.0,0,1.25,100,55.0,1659.92,226277519.83,500.6,1.98,0.0,130.71,158.88,20767,7115758,70,70,1,0,0,0,0,0,0,0,1,15.23,15.07,4.81,5.582853230203695
16170,32800,1,140000,1500.0,1,1.25,60,90.0,2000.0,280000000.0,176.0,2.02,0.01,275.0,1.0,275,38000,34,33,0,1,0,0,0,0,0,0,1,0.2,1.07,3.64,4.390558149161209
16251,30344,1,3000,7.0,0,4.0,120,50.0,9.0,27000.0,21.79,0.12,0.0,342.0,17.1,2920,390000,52,52,1,0,0,0,0,0,0,0,1,97.33,90.74,2.42,3.0675431785040743
16252,30343,1,3000,7.0,0,4.0,120,50.0,9.0,27000.0,25.35,0.13,0.0,1045.0,19.4,4034,1164000,61,58,1,0,0,0,0,0,0,0,1,100.0,94.21,2.07,3.0823122380208385
16253,30345,1,9000,20.0,0,4.0,120,50.0,25.0,225000.0,76.16,0.34,0.0,1650.0,60.7,9875,2106000,65,65,1,0,0,0,0,0,0,0,1,100.0,91.45,2.88,3.3557429365128084
16267,32210,1,130000,1200.0,0,1.25,100,55.0,900.0,117000000.0,2537.0,8.32,0.01,110.0,500.0,55000,25500000,65,65,0,0,1,0,0,0,0,0,1,42.31,42.75,5.49,6.595249344764858
16271,32938,1,175000,1400.0,0,1.25,100,55.0,1400.45,245078750.0,951.5,3.67,0.02,65.0,300.0,19500,20400000,67,67,0,0,1,0,0,0,0,0,1,11.14,10.81,6.98,9.393856721832657
16272,32939,1,85000,701.0,0,1.25,100,55.0,699.6,59466000.0,549.2,2.1,0.01,65.0,150.0,9750,10200000,67,67,0,0,1,0,0,0,0,0,1,11.47,11.57,8.67,8.351952095276934
16278,32953,1,600000,1296.0,1,1.25,100,60.0,1296.0,777600000.0,10885.5,37.41,0.19,165.0,7800.0,413000,865327000,72,72,0,1,0,0,1,0,0,0,0,68.83,70.18,19.0,14.101620570063305
16293,32337,1,110000,860.0,0,1.25,110,55.0,860.0,94600000.0,3124.5,7.32,0.02,286.0,1915.8,116994,103580900,99,99,0,0,1,0,1,0,0,0,0,100.0,98.97,11.64,11.782046472524437
16294,32338,1,110000,860.0,0,1.25,110,55.0,860.0,94600000.0,1937.5,4.55,0.01,264.0,963.6,51387,65890500,99,99,0,0,1,0,0,1,0,0,0,46.72,47.43,12.18,12.729373159672145
16298,32249,1,70000,900.0,0,1.25,100,55.0,900.0,63000000.0,450.1,4.79,0.07,160.0,250.0,40000,10250000,59,59,0,0,1,0,0,0,0,0,1,57.14,57.2,5.15,5.2911154117237835
16323,32234,1,250000,1560.0,0,1.25,150,55.0,1800.0,450000000.0,3191.0,12.23,0.01,291.0,1709.0,127781,108886400,106,106,0,0,1,0,0,0,0,0,1,51.11,52.13,10.89,10.95670232739755
16325,32998,1,87000,600.0,0,1.25,100,55.0,900.0,78300000.0,532.4,3.7,0.02,424.0,455.0,96460,20803000,56,56,1,0,0,0,0,0,0,0,1,100.0,98.49,4.75,5.127414485867447
16327,12575,1,207000,2200.0,0,1.25,100,55.0,2199.98,455395694.4,3943.0,43.81,0.78,167.52,1951.08,155048,33729000,83,83,0,1,0,0,1,0,0,0,0,74.9,75.12,7.34,7.7112878493208745
16328,12537,1,207000,2200.0,0,1.25,100,55.0,2199.98,455395694.4,4636.0,48.29,0.78,225.29,2324.12,158954,33729000,96,96,0,1,0,0,0,1,0,0,0,76.79,76.76,6.61,7.392488953536002
16329,12539,1,207000,2200.0,0,1.25,100,55.0,2199.98,455395694.4,4803.0,48.52,0.58,223.92,2261.95,150945,33729000,96,96,0,1,0,0,0,0,0,1,0,72.92,73.83,6.9,7.561635328552599
16330,12540,1,387000,4100.0,0,1.25,100,55.0,4099.97,1586689551.0,8838.0,81.83,1.43,238.93,4797.94,336572,33729000,96,96,0,1,0,0,0,0,0,0,1,86.97,87.74,6.14,7.627344552145196
16331,12541,1,255000,2700.0,0,1.25,100,55.0,2700.0,688500000.0,5263.0,52.63,0.9,244.25,2791.52,196593,33729000,97,97,0,1,0,0,0,0,0,0,1,77.1,77.98,5.97,6.97221262098984
16332,12542,1,246000,2600.0,0,1.25,100,55.0,2600.14,639634636.8,5420.0,53.66,0.97,225.14,3177.96,207804,33729000,97,97,0,1,0,0,0,0,0,0,1,84.47,83.2,6.99,7.292103773171709
16333,12544,1,273000,2900.0,0,1.25,100,55.0,2900.08,791720529.6,5602.0,54.39,1.32,243.27,2827.25,202595,33729000,96,96,0,1,0,0,0,0,0,0,1,74.21,76.18,6.04,6.938951788059153
16334,12545,1,255000,2700.0,0,1.25,100,55.0,2700.0,688500000.0,5474.0,56.43,1.53,231.63,3079.32,213231,33729000,96,96,0,1,0,0,0,0,0,0,1,83.62,81.19,6.54,7.11192126258288
16335,12548,1,207000,2200.0,0,1.25,100,55.0,2199.98,455395694.4,5384.0,47.23,0.36,124.07,3215.0,193185,33729000,83,83,0,1,0,0,0,0,0,0,1,93.33,92.42,8.53,8.03174154288322
16336,12549,1,246500,2600.0,0,1.25,100,55.0,2600.14,640934707.2,5749.0,57.49,0.9,193.69,2735.5,159382,33729000,97,97,0,1,0,0,0,0,0,0,1,64.66,65.37,7.84,7.778809554726754
16337,12550,1,245000,2600.0,0,1.25,114,55.0,2600.14,637034496.0,6240.0,72.56,1.01,105.74,4574.87,226494,33729000,83,83,0,1,0,0,0,0,0,0,1,92.45,89.85,7.98,8.668295633216257
16338,12551,1,283500,3000.0,0,1.25,100,55.0,2999.95,850485116.25,6402.0,74.44,0.98,115.07,4236.16,234265,33729000,83,83,0,1,0,0,0,0,0,0,1,82.63,82.82,7.63,8.129781247152826
16339,12547,1,246000,2500.0,0,1.25,100,55.0,2500.14,615034932.0,5890.0,57.18,0.81,203.05,2793.52,168785,33729000,97,97,0,1,0,0,0,0,0,0,1,68.61,67.99,8.31,7.79011012452732
16340,12546,1,237000,2500.0,0,1.25,100,55.0,2500.14,592533654.0,6012.0,59.52,0.75,208.68,2581.05,159262,33729000,97,97,0,1,0,0,0,0,0,0,1,67.2,67.98,8.18,7.9174611288770045
16341,12552,1,264000,2800.0,0,1.25,100,55.0,2800.21,739256232.0,6565.0,51.69,0.22,140.29,4458.12,287086,33729000,80,80,0,1,0,0,0,0,0,0,1,100.0,99.09,5.98,6.411303234831189
16342,12553,1,264000,2800.0,0,1.25,100,55.0,2800.21,739256232.0,5275.0,46.27,0.03,164.59,1976.27,162421,33729000,80,80,0,1,0,0,0,0,0,0,1,61.52,62.27,6.49,6.153708109911532
16343,12556,1,264000,2800.0,0,1.25,100,55.0,2800.21,739256232.0,5345.0,49.49,0.35,169.04,2294.08,187093,33729000,80,80,0,1,0,0,0,0,0,0,1,70.87,70.81,6.27,6.119042560567086
16344,12557,1,184800,2000.0,0,1.25,100,55.0,2000.02,369603178.56,4690.0,43.03,0.38,149.31,1991.2,142123,33729000,80,80,0,1,0,0,0,0,0,0,1,76.91,77.78,6.31,6.867191524556309
16345,12558,1,204600,2200.0,0,1.25,100,55.0,2199.98,450115744.32,5305.5,48.67,0.12,134.69,2734.43,170125,33729000,80,80,0,1,0,0,0,0,0,0,1,83.15,82.87,5.9,6.450644509874657
16347,12559,1,297000,3200.0,0,1.25,100,55.0,3200.03,950407959.6,7042.0,64.61,0.83,225.75,4450.08,317940,33729000,80,80,0,1,0,0,0,0,0,0,1,100.0,99.6,6.0,6.345347981850453
16348,12560,1,283800,3000.0,0,1.25,100,55.0,2999.95,851385100.5,6236.0,57.21,0.74,252.0,3370.18,278467,33729000,80,80,0,1,0,0,0,0,0,0,1,98.12,96.35,5.75,6.103066042444402
16349,12561,1,264000,2800.0,0,1.25,100,55.0,2800.21,739256232.0,4502.0,41.3,0.04,87.96,719.83,63316,33729000,80,80,0,1,0,0,0,0,0,0,1,23.98,24.53,5.51,7.057355125952478
16350,12562,1,231000,2500.0,0,1.25,100,55.0,2500.14,577532802.0,5537.0,50.8,0.23,142.43,3624.95,239815,33729000,80,80,0,1,0,0,0,0,0,0,1,100.0,97.65,5.72,6.208711283666747
16351,12566,1,244200,2600.0,0,1.25,100,55.0,2600.14,634954383.36,4326.0,34.06,0.27,240.15,2073.68,162442,33729000,80,80,0,1,0,0,0,0,0,0,1,66.52,65.75,4.98,5.741758173283834
16352,12563,1,342000,3200.0,0,1.25,100,55.0,3200.03,1094409165.6,5757.5,45.69,0.0,198.22,2020.23,185191,33729000,79,79,0,1,0,0,0,0,0,0,1,54.15,55.06,5.47,5.882738849749038
16354,12564,1,342000,3200.0,0,1.25,100,55.0,3200.03,1094409165.6,6162.0,48.9,0.18,198.72,2602.17,241578,33729000,79,79,0,1,0,0,0,0,0,0,1,70.64,70.01,5.82,5.826872868217238
16356,12565,1,243200,2400.0,0,1.25,100,55.0,2400.27,583744472.32,4788.0,38.0,0.04,161.52,1909.84,149893,33729000,79,79,0,1,0,0,0,0,0,0,1,61.63,60.61,5.7,6.017806967674141
16358,12567,1,357200,3400.0,0,1.25,100,55.0,3400.16,1214538938.0,6719.0,54.19,0.58,268.63,2729.82,233876,33729000,79,79,0,1,0,0,0,0,0,0,1,65.47,66.3,5.89,6.024695351895122
16360,12568,1,235600,2200.0,0,1.25,100,55.0,2199.98,518315099.52,4564.0,57.77,0.38,285.11,2280.01,200377,33729000,79,79,0,1,0,0,0,0,0,0,1,85.05,86.06,5.08,5.817680389071428
16361,12569,1,336600,3200.0,0,1.25,100,55.0,3200.03,1077129020.88,6249.0,80.12,0.13,190.04,3104.82,280890,33729000,79,79,0,1,0,0,0,0,0,0,1,83.45,84.37,5.26,5.904087123869853
16363,12570,1,336600,3200.0,0,1.25,100,55.0,3200.03,1077129020.88,6168.0,79.08,0.34,211.39,3160.92,303293,33729000,79,79,0,1,0,0,0,0,0,0,1,90.1,90.33,5.65,5.9013748972674795
16365,12574,1,310200,3000.0,0,1.25,100,55.0,2999.95,930583714.5,7132.0,90.28,0.82,244.51,4705.37,359224,33729000,79,79,0,1,0,0,0,0,0,0,1,100.0,99.02,5.32,6.322950419726187
16372,31372,1,30000,256.0,0,1.25,100,50.0,256.0,7680000.0,414.2,2.67,0.05,335.0,330.58,32706,18588194,74,74,0,0,1,0,0,0,0,0,1,100.0,99.4,5.33,5.927037414050949
16374,31376,1,30000,256.0,0,1.25,99,50.0,256.0,7680000.0,383.1,3.72,0.01,326.0,360.8,33871,20688140,74,74,0,0,1,0,0,0,0,0,1,100.0,99.44,5.47,5.904940952907317
16384,32261,1,50000,704.0,0,1.25,120,70.0,704.0,35200000.0,440.7,1.87,0.01,150.0,395.0,59250,50000,70,70,0,0,1,0,0,0,0,0,1,100.0,99.96,6.4,5.997978176414233
16394,33025,1,562600,3600.0,1,1.25,100,40.0,3648.0,2052364800.0,5863.0,75.17,0.35,669.0,5542.87,434247,341758777,70,70,1,0,0,0,0,0,1,0,0,77.19,78.45,9.38,9.417739677412829
16415,32226,1,90000,1092.0,0,1.25,105,55.0,1092.0,98280000.0,357.39,2.81,0.02,72.0,100.0,7200,6600000,81,81,0,1,0,0,1,0,0,0,0,8.0,9.84,6.86,8.842253278141909
16424,32251,1,100000,1800.0,0,1.25,100,55.0,1800.0,180000000.0,530.7,5.71,0.09,74.0,200.0,14800,13000000,55,55,0,0,1,0,0,0,0,0,1,14.8,15.42,12.0,8.739396806336856
16428,32191,1,125000,1000.0,0,1.25,100,55.0,1000.08,125009875.0,698.4,3.0,0.01,72.0,281.6,20275,18191,70,70,0,0,1,0,1,0,0,0,0,16.22,16.42,9.36,8.981519025463271
16429,32192,1,125000,1000.0,0,1.25,100,55.0,1000.08,125009875.0,467.3,2.18,0.01,67.0,228.0,15276,15048000,70,70,0,0,1,0,1,0,0,0,0,12.22,13.41,9.73,9.162578311653279
16469,32227,1,220000,2700.0,0,1.25,100,55.0,2700.0,594000000.0,805.56,5.75,0.03,223.0,250.0,26800,14250000,85,85,0,1,0,0,1,0,0,0,0,12.18,12.92,4.91,8.797005445997351
16483,33163,1,60000,480.0,0,1.25,100,55.0,479.61,28776600.0,430.0,2.09,0.01,120.0,250.0,30000,12750000,52,51,0,0,1,0,0,0,0,0,1,50.0,52.35,6.66,6.647555199423043
16485,30308,1,240000,1600.0,1,1.25,100,55.0,1600.02,384005184.0,3401.0,35.43,0.28,558.0,1817.02,134139,33729000,94,94,0,0,1,0,0,0,0,0,1,55.89,55.0,8.98,9.957671723961164
16486,27610,1,240000,1600.0,1,1.25,100,55.0,1600.02,384005184.0,4420.0,49.66,0.51,461.0,2852.03,244508,33729000,85,85,0,0,1,0,0,0,0,0,1,100.0,97.45,6.51,7.860952099323256
16487,30310,1,240000,1600.0,1,1.25,100,55.0,1600.02,384005184.0,1773.0,21.89,0.28,216.0,1113.59,51175,33729000,83,83,0,0,1,0,0,0,0,0,1,21.32,22.18,11.31,9.98511439397036
16488,30309,1,240000,1000.0,1,1.25,100,55.0,1000.01,240002136.0,3962.0,45.02,0.23,516.0,2096.19,176695,33729000,86,86,0,0,1,0,0,0,0,0,1,73.62,73.59,8.15,8.798640762608857
16489,24005,1,240000,1600.0,1,1.25,100,55.0,1600.02,384005184.0,2617.0,28.14,0.25,582.0,1458.18,83498,33729000,92,92,0,0,1,0,0,0,0,0,1,34.79,35.32,11.84,10.775024906725834
16497,23996,1,240000,1600.0,1,1.25,100,55.0,1600.02,384005184.0,2947.0,34.27,0.2,582.0,1914.33,147808,33729000,85,85,0,0,1,0,0,0,0,0,1,61.59,60.83,7.62,8.222859825441589
16498,23995,1,240000,1600.0,0,1.25,105,55.0,1600.02,384005184.0,4280.0,40.38,0.11,603.0,2681.71,160756,33729000,104,104,0,0,1,0,0,0,0,0,1,66.98,66.37,11.16,11.147266226621246
16499,23997,1,240000,1600.0,1,1.25,100,55.0,1600.02,384005184.0,3805.0,40.05,0.15,554.0,2495.08,136786,33729000,95,95,0,0,1,0,0,0,0,0,1,56.99,55.61,12.87,10.993248226859853
16500,23998,1,240000,1600.0,1,1.25,100,55.0,1600.02,384005184.0,1335.0,16.08,0.33,214.0,601.34,29443,33729000,82,83,0,0,1,0,0,0,0,0,1,12.27,12.28,10.74,10.620930079672974
16501,24002,1,240000,2000.0,1,1.25,100,55.0,2000.02,480004128.0,3925.0,40.46,0.28,499.0,1944.03,176751,33729000,92,92,0,0,1,0,0,0,0,0,1,73.65,73.09,7.44,8.332470917986672
16502,24003,1,240000,1600.0,1,1.25,100,55.0,1600.02,384005184.0,4105.0,46.65,0.08,433.0,2376.72,179817,33729000,84,84,0,0,1,0,0,0,0,0,1,74.92,74.34,7.85,8.11786855034497
16503,24010,1,270000,2000.0,1,1.25,100,55.0,2000.02,540004644.0,2350.0,27.65,0.45,278.0,1110.57,89337,33729000,85,85,0,0,1,0,0,0,0,0,1,33.09,33.04,7.63,8.185192319494524
16512,30607,1,250000,1900.0,0,1.5,100,45.0,1900.0,475000000.0,2845.3,7.59,0.01,514.5,1296.81,59136,98962774,96,96,0,0,1,0,0,0,0,0,1,23.65,23.87,13.02,11.546790130452187
16513,30610,1,200000,1450.0,0,1.5,100,45.0,1450.0,290000000.0,1986.54,6.85,0.03,111.0,814.85,90448,44653780,75,75,0,0,1,0,0,0,0,0,1,45.22,45.35,6.14,6.4555658642855
16525,23684,1,70000,1500.0,0,1.25,120,55.0,1499.91,104993616.0,787.0,4.16,0.02,98.0,583.0,57134,30900000,66,64,0,1,0,0,0,0,0,0,1,81.62,82.5,9.76,8.801974006997908
16563,32245,1,100000,1500.0,0,1.25,120,30.0,1500.0,150000000.0,1469.0,5.44,0.01,98.0,811.23,38060,59521180,102,102,0,0,1,0,0,0,0,0,1,38.06,38.52,18.27,14.943067460298131
16573,32250,1,150000,1000.0,0,1.25,100,55.0,1500.0,225000000.0,774.2,3.27,0.01,81.0,300.0,24300,17940000,60,60,0,0,1,0,0,0,0,0,1,16.2,16.37,12.3,9.30244382962583
16575,33270,1,110000,1000.0,0,1.25,110,55.0,1000.0,110000000.0,3130.77,13.15,-0.01,297.63,2060.0,104474,153934000,98,98,0,0,1,0,0,0,0,0,1,94.98,94.69,12.05,11.781155802922711
16588,33297,1,150000,672.0,1,1.25,60,55.0,672.0,100800000.0,820.28,3.76,0.01,305.0,750.0,113250,36000000,56,56,0,1,0,0,0,0,0,0,1,75.5,77.53,4.1,5.202408160978458
