cycle_id,size,weight,total_harvested,selling_price,harvested_at
26241,557.94,8098.3,438546.29,,2023-12-25
26242,802.89,7629.01,414176.38,,2023-12-29
26243,308.48,6908.95,430444.53,,2023-12-16
26244,402.49,6078.0,368228.07,,2023-12-16
26245,233.68,5878.4,365662.8,,2023-12-15
26246,655.98,7450.2,429178.16,,2023-12-28
26247,405.57,5620.65,388906.79,,2023-12-14
26248,393.14,5949.25,381689.82,,2023-12-15
26249,174.21,5005.25,331577.67,,2023-12-14
26250,368.47,7639.3,374870.25,,2023-12-26
26251,337.23,6556.75,331012.52,,2023-12-27
26252,535.58,8490.35,378664.51,,2023-12-29
26253,133.88,4264.4,211384.15,,2023-12-13
26254,282.0,1304.1,183878.1,,2023-11-10
26255,454.0,2243.32,298704.88,,2023-11-10
26256,140.84,6340.8,352870.87,,2023-12-13
26257,232.11,3322.4,242773.39,,2023-12-05
26258,563.92,7157.3,436143.38,,2023-12-24
26422,102.0,895.46,91336.92,47290288.0,2023-04-28
26436,108.0,650.48,70251.84,33955056.0,2023-04-28
26438,91.0,519.48,47272.68,28467504.0,2023-04-28
26440,105.0,1041.0,109305.0,54652500.0,2023-04-24
26445,218.92,5017.55,311895.81,95204550.9,2024-04-01
26446,233.84,5158.39,334892.09,84307748.24,2024-03-31
26447,215.03,4313.5,259138.31,84089450.24,2024-04-01
26448,416.49,5466.0,400245.53,102279497.48,2024-03-31
26449,228.45,4894.06,294731.71,89721446.99,2024-04-02
26450,323.73,4786.74,340095.6,104205852.62,2024-03-30
26475,373.0,3070.3,165413.4,281.8,2024-02-03
26476,350.0,247427.7,12900464.0,222.02,2024-02-04
26477,324.0,3975.1,222208.2,54672.68,2024-02-04
26479,353.0,3582.8,232280.15,220.42,2024-01-23
26480,426.4,3290.25,222127.89,271.22,2024-01-23
26481,323.0,3060.1,166134.15,226.2,2024-02-03
26482,351.0,1852.45,116749.0,220.0,2024-02-01
26483,290.5,1580.8,88629.43,221.93,2024-02-03
26491,236.4,4865.32,322746.02,86491622.1,2024-03-31
26510,255.8,2452.45,240591.1,68.92,2024-01-03
26511,478.4,3153.4,263341.59,136.94,2024-01-03
26512,397.5,2641.6,213324.0,170.6,2024-01-02
26513,362.0,1939.5,204780.0,111.1,2024-01-03
26514,245.3,2942.5,290485.05,69.47,2024-01-03
26515,254.0,3883.1,335495.9,118.2,2024-01-17
26516,394.0,3477.55,271210.2,211.64,2024-02-01
26551,120.0,367.0,44040.0,15781000.0,2023-12-09
26552,270.0,300.0,81000.0,10800000.0,2023-12-06
26560,600.0,1050.0,181500.0,41700000.0,2023-12-16
26561,580.0,1136.0,177540.0,45140000.0,2023-12-16
26567,247.0,1982.35,167349.55,118.2,2024-01-17
26568,246.0,1095.4,90398.1,119.1,2024-01-17
26569,378.0,2529.55,196959.0,211.2,2024-02-01
26570,199.0,1730.0,74010.0,,2023-11-26
26571,149.0,745.65,29588.35,,2023-11-14
26574,223.0,828.0,49548.0,,2023-11-14
26580,58.0,4800.0,278400.0,604800000.0,2023-12-28
26599,45.0,4800.0,216000.0,600000000.0,2024-01-25
26682,611.0,12294.5,729447.5,10129300.0,2024-02-04
26683,613.37,8114.0,402485.9,7940000.0,2024-02-02
26684,437.6,9452.0,374617.85,9304550.0,2024-01-31
26687,300.0,225.0,67500.0,7875000.0,2023-12-05
26690,300.0,275.0,82500.0,9625000.0,2023-12-06
26798,104.0,147.0,15288.0,6174000.0,2023-12-02
26808,464.0,1930.5,245944.0,1369800.0,2024-01-28
26818,135.0,280.0,18500.0,0.0,2024-01-07
26845,326.0,101.0,32926.0,3434000.0,2023-11-28
26859,105.0,457.0,47985.0,,2023-10-16
26914,150.0,4000.0,600000.0,296000000.0,2023-12-20
26945,262.0,228.6,24931.2,11408600.0,2023-12-21
26981,160.0,238.0,38080.0,8330000.0,2023-12-17
27000,240.0,386.0,92640.0,0.0,2023-12-04
27003,200.0,160.0,32000.0,4800000.0,2023-12-27
27019,100.0,289.0,28900.0,0.0,2023-12-08
27020,140.0,105.0,14700.0,3675000.0,2023-12-20
27023,103.0,632.0,65096.0,51192000.0,2023-11-20
27036,184.0,412.0,37196.0,,2023-12-29
27045,47.0,4700.0,220900.0,531100000.0,2024-01-23
27048,30.0,12000.0,360000.0,1764000000.0,2024-01-09
27082,134.5,1234.57,68356.99,73452300.0,2024-01-06
27083,141.5,1066.38,60250.47,63053526.0,2024-01-06
27084,141.5,1263.15,73611.72,74099853.5,2024-01-06
27085,143.0,859.84,47669.05,51213951.0,2024-01-06
27086,694.0,15878.5,706544.0,726318000.0,2023-12-16
27087,436.7,9785.0,459489.15,604585850.0,2023-12-16
27088,399.2,9641.5,444072.35,596475456.0,2023-12-15
27089,438.0,9246.0,422075.0,579258700.0,2023-12-15
27090,226.8,8548.5,400178.1,511317008.0,2023-12-14
27091,425.4,9395.5,440208.6,574131280.0,2023-12-14
27092,321.0,9045.4,392192.08,576135318.0,2023-12-13
27093,331.0,9428.5,415421.5,594211300.0,2023-12-13
27094,344.8,9473.7,418330.98,602201608.0,2023-12-12
27095,352.5,9094.5,410503.25,569304400.0,2023-12-12
27096,624.6,16663.0,725996.8,1046311005.0,2023-12-11
27098,39.2,10729.5,420596.4,,2024-01-14
27099,39.5,10709.5,423025.25,,2024-01-15
27100,37.6,10482.5,394142.0,,2024-01-14
27101,39.5,10731.0,423874.5,,2024-01-16
27102,39.9,10910.5,435328.95,,2024-01-15
27103,38.0,10880.0,413440.0,,2024-01-17
27104,38.4,11225.0,431040.0,,2024-01-20
27105,37.9,10738.0,406970.2,,2024-01-17
27106,37.8,11196.0,423208.8,,2024-01-18
27107,38.6,10999.0,424561.4,,2024-01-18
27108,37.5,10971.0,411412.5,,2024-01-19
27109,38.0,11257.0,427766.0,,2024-01-19
27146,353.0,634.3,90739.15,25655800.0,2024-01-11
27147,370.0,1111.95,165433.5,43854750.0,2024-01-11
27148,375.0,398.55,60951.75,15384000.0,2024-01-11
27149,309.0,448.75,52566.5,20479250.0,2024-01-11
27150,324.0,438.6,56651.2,19371760.0,2024-01-10
27151,170.0,282.0,47940.0,36000.0,2024-01-04
27152,316.0,513.9,62443.2,23484360.0,2024-01-10
27153,370.0,460.7,70473.5,18154300.0,2024-01-10
27184,508.0,753.0,98586.0,31734000.0,2023-12-26
27185,794.0,2076.0,275634.0,52248000.0,2023-12-23
27186,212.0,451.0,42666.0,20986000.0,2024-01-09
27187,255.0,604.0,61410.0,27559000.0,2024-01-09
27189,462.0,1363.5,156910.0,59777000.0,2024-01-09
27190,352.0,1624.0,171304.0,73233000.0,2024-01-09
27205,765.0,1182.0,160954.0,49492200.0,2024-02-22
27227,140.0,411.0,57540.0,18495000.0,2023-12-22
27228,140.0,415.0,58100.0,18675000.0,2023-12-22
27242,69.0,5700.0,393300.0,627000.0,2024-01-23
27254,140.0,65.0,9100.0,2145000.0,2023-11-30
27255,160.0,63.0,10080.0,1890000.0,2023-12-05
27271,317.0,411.5,28794.0,23373750.0,2024-01-28
27282,304.2,241.55,22854.82,12255036.0,2024-02-29
27283,274.5,221.66,19256.5,11412400.0,2024-02-23
27284,277.1,234.93,21006.44,12100752.0,2024-03-01
27285,328.6,319.5,27282.64,16927072.0,2024-03-01
27294,765.8,4777.4,298000.36,300915759.2,2024-03-19
27295,706.3,4836.5,262536.2,320884253.4,2024-03-20
27296,944.2,5025.4,294116.94,326470354.0,2024-03-23
27297,901.7,5065.3,298101.33,330257414.0,2024-03-23
27298,746.1,4901.5,288988.23,318906702.0,2024-03-24
27299,751.2,5085.5,296028.7,333281496.0,2024-03-24
27300,728.2,5257.3,299635.69,347018123.0,2024-03-22
27301,738.4,4986.9,286585.9,327943518.2,2024-03-22
27302,735.6,5078.0,286230.08,334953053.6,2024-03-21
27303,967.5,5190.3,293757.82,341555268.7,2024-03-21
27304,750.8,4835.5,277318.54,317410879.6,2024-03-20
27305,739.8,5444.1,300680.14,362644111.6,2024-03-19
27325,500.0,300.0,74000.0,300.0,2023-12-09
27326,441.0,2100.0,161250.0,1302.89,2023-12-18
27327,230.0,1387.0,155570.0,1387.0,2023-12-17
27328,500.0,278.0,69500.0,200.0,2023-12-12
27330,70.0,5000.0,350000.0,550000.0,2024-01-28
27381,500.0,80.0,20000.0,1476000.0,2023-11-23
27381,500.0,80.0,20000.0,1476000.0,2023-12-05
27384,150.0,397.0,59550.0,15359930.0,2023-12-04
27386,260.0,380.0,49400.0,8930047.0,2023-11-25
27386,260.0,380.0,49400.0,8930047.0,2023-12-05
27387,460.0,235.0,54050.0,8225000.0,2023-12-22
27413,243.6,4156.57,301460.98,231712783.65,2024-03-24
27414,346.63,5025.39,389131.83,86812078.58,2024-03-30
27415,239.45,4635.77,298714.95,82800406.54,2024-04-02
27416,257.27,5369.29,407179.03,95218811.92,2024-03-30
27428,83.0,3350.0,278050.0,322940000.0,2024-01-28
27440,17.0,10295.0,175015.0,,2024-01-11
27455,337.0,898.56,74374.2,48956740.0,2024-02-27
27461,217.0,2725.0,140225.0,2125.0,2024-01-21
27512,196.0,1350.0,101100.0,0.0,2024-02-18
27544,365.0,500.0,62000.0,0.0,2024-01-14
27549,321.98,621.55,55440.04,30917756.1,2024-02-18
27550,322.0,581.27,48207.68,29527633.64,2024-02-18
27551,317.95,462.0,33532.54,24558292.2,2024-02-18
27552,304.0,824.12,84247.04,40371400.0,2024-02-13
27553,250.0,247.0,61750.0,6422000.0,2024-01-26
27555,405.0,881.0,105705.0,881.0,2024-01-10
27556,947.0,3695.0,433553.0,1600.0,2024-01-22
27557,580.0,1708.0,111343.0,1008.0,2023-12-29
27558,556.0,1600.0,95200.0,51750150.0,2024-01-17
27559,216.0,2033.0,130908.0,53368063.0,2023-12-01
27560,633.0,900.0,146150.0,700.0,2023-12-24
27563,200.0,58.0,11600.0,1624000.0,2023-12-01
27579,59.0,1150.32,67868.88,,2024-01-13
27582,390.0,1058.3,65238.5,,2023-06-15
27583,327.0,1035.46,63116.26,,2023-06-15
27584,187.0,1739.98,66703.06,121053482.0,2024-02-29
27604,471.0,377.0,58755.0,15395000.0,2023-12-28
27605,577.0,789.1,112980.1,31794780.0,2024-02-07
27609,400.0,500.0,97000.0,17400000.0,2023-12-31
27611,70.0,350.0,24500.0,,2024-01-26
27612,250.0,100.0,25000.0,3700000.0,2023-12-29
27650,135.0,308.5,41647.5,12957000.0,2024-02-07
27655,115.0,960.0,110400.0,82560000.0,2024-01-19
27656,1598.95,5919.12,454722.61,331397105.6,2024-03-02
27657,1399.24,5872.06,417603.61,297459698.12,2024-03-02
27670,250.0,550.0,68000.0,,2024-02-05
27672,540.0,495.0,66350.0,22470000.0,2024-01-16
27688,370.0,990.0,120800.0,45540000.0,2024-01-22
27689,210.0,730.0,64900.0,5850000.0,2024-02-06
27690,400.0,88.0,35200.0,3256000.0,2023-12-27
27691,280.0,100.0,28000.0,3800000.0,2024-01-03
27692,400.0,48.0,19200.0,1872000.0,2023-12-27
27694,677.0,2755.08,332506.58,106183880.8,2024-02-07
27695,220.0,809.32,178050.4,20233000.0,2024-01-12
27696,560.0,3252.4,427663.8,80881900.0,2024-01-29
27696,560.0,3252.4,427663.8,80881900.0,2024-01-31
27697,541.0,2480.78,292929.8,82907448.0,2024-02-07
27698,662.0,2770.26,271138.76,128652868.8,2024-02-08
27699,360.0,1447.65,173718.0,57801852.0,2024-02-08
27700,176.0,1235.55,217456.8,40526040.0,2024-01-08
27701,164.0,1017.91,166937.24,35830432.0,2024-01-08
27703,658.0,1578.96,174361.84,66974114.56,2024-01-26
27704,684.0,3645.4,390287.04,173511072.0,2024-02-07
27705,670.0,2497.88,272075.3,108050390.0,2024-01-26
27706,424.0,1187.0,125822.0,51716620.0,2024-01-24
27707,621.0,3016.3,275536.82,153009453.0,2024-02-07
27708,606.0,2268.2,239193.77,97905298.4,2024-02-08
27720,95.0,560.0,53200.0,,2024-01-24
27729,147.0,702.7,50073.4,,2024-02-17
27730,200.0,150.0,30000.0,150.0,2024-01-14
27748,200.0,345.0,69000.0,13800000.0,2024-01-28
27754,210.3,5967.35,284106.08,,2024-02-12
27755,194.9,6453.54,295131.33,,2024-02-13
27756,198.9,6312.02,294928.01,,2024-02-12
27757,210.6,7398.35,362047.59,,2024-02-14
27758,220.3,12483.78,647663.64,,2024-02-06
27760,163.5,4415.96,234710.66,,2024-02-06
27762,66.6,276.5,18414.9,,2024-01-22
27763,125.7,5042.0,296892.55,,2024-01-30
27764,223.6,3816.78,198375.32,,2024-02-13
27766,102.8,727.8,74817.84,,2024-01-21
27767,185.0,2643.0,224024.0,,2024-01-31
27773,290.0,1100.0,319000.0,33000000.0,2024-01-05
27797,286.0,2536.0,118724.0,176178220.0,2024-03-29
27804,400.0,1000.0,126400.0,45620000.0,2024-02-05
27880,407.0,1003.5,123062.5,44167500.0,2024-01-26
27881,454.0,1688.0,221315.0,72980000.0,2024-01-27
27882,622.0,5006.0,394135.0,152303125.0,2024-01-28
27882,622.0,5006.0,394135.0,152303125.0,2024-03-16
27885,651.0,191.7,29245.7,0.0,2024-02-12
27886,452.0,3201.0,274971.0,160840000.0,2024-02-12
27888,250.0,90.0,22500.0,90.0,2024-01-14
27891,310.0,188.0,28500.0,0.0,2024-02-18
27892,699.0,1770.0,131400.0,86000420.0,2024-03-26
27893,778.0,4300.0,422000.0,140001000.0,2024-04-02
27901,200.0,109.0,21800.0,2398000.0,2024-01-20
27902,300.0,193.5,58050.0,3870000.0,2024-01-20
27903,350.0,400.0,72500.0,16750000.0,2024-02-14
27904,200.0,70.0,14000.0,2800000.0,2024-02-28
27905,80.0,50.0,4000.0,2650000.0,2024-02-14
27906,250.0,75.0,18750.0,2400000.0,2024-01-06
27959,229.0,992.0,75648.0,36408000.0,2024-02-01
27960,252.0,896.0,70422.0,48041000.0,2024-02-10
27964,85.0,350.0,29750.0,18550000.0,2024-02-05
27972,116.0,6188.0,369446.0,,2023-12-14
27974,316.0,752.6,55356.74,43260824.0,2024-03-13
27975,360.0,745.76,60882.46,41554490.0,2024-03-13
27976,410.0,786.38,54529.33,45865658.0,2024-03-13
27978,250.0,80.0,20000.0,3200000.0,2024-01-24
27998,112.0,6798.0,380688.0,,2023-12-15
28010,76.0,11902.0,425002.0,,2023-12-27
28035,110.0,415.0,45650.0,19920000.0,2024-01-30
28038,125.0,400.0,50000.0,17600000.0,2024-01-30
28054,300.0,40.0,12000.0,1120000.0,2024-01-17
28055,70.0,700.0,49000.0,,2024-02-28
28063,503.61,1390.58,91557.7,81041682.48,2024-03-27
28064,382.16,2393.92,153231.7,140779210.72,2024-04-02
28065,421.41,2305.32,165173.25,129910265.12,2024-04-02
28066,287.59,1630.8,148080.77,84427208.88,2024-03-27
28067,435.99,2061.34,158784.94,113231019.64,2024-03-27
28068,445.22,1954.0,141236.59,109969612.36,2024-03-29
28069,409.41,2310.76,154898.02,133733581.44,2024-04-01
28070,553.91,2693.38,157588.0,161575444.66,2024-03-30
28071,522.55,2810.36,152126.01,176804619.84,2024-03-31
28072,570.28,2481.5,145727.66,148413479.22,2024-03-27
28073,381.33,3026.36,161927.54,191156134.06,2024-03-29
28074,486.69,2835.0,150901.45,181496315.64,2024-03-31
28075,816.56,2667.6,164703.16,160502998.22,2024-04-01
28076,574.17,2773.2,160685.36,170199347.0,2024-03-30
28211,27.0,6732.0,181764.0,,2023-12-28
28280,54.0,2924.0,157896.0,178948800.0,2024-02-24
28281,50.0,4374.0,218700.0,271188000.0,2024-03-01
28285,13.0,13850.0,180050.0,,2024-01-15
28289,200.0,100.0,20000.0,100.0,2024-01-23
28292,65.0,600.0,39000.0,,2024-02-28
28304,307.0,92.0,28244.0,3036000.0,2024-01-28
28305,400.0,285.0,57000.0,4860000.0,2024-02-12
28305,400.0,285.0,57000.0,4860000.0,2024-02-14
28306,208.0,137.0,28496.0,4658000.0,2024-02-15
28313,110.0,800.0,88000.0,,2024-02-08
28314,120.0,375.0,45000.0,,2024-02-08
28315,110.0,225.0,24750.0,,2024-02-08
28318,130.0,400.0,52000.0,,2024-02-08
28395,29.0,6035.0,175015.0,,2024-01-12
28396,36.0,7000.0,252000.0,840000000.0,2024-01-10
28408,20.0,8750.0,175000.0,,2024-01-13
28454,400.0,80.0,32000.0,2000000.0,2024-02-12
28476,409.0,207.2,27469.6,7330210.0,2024-03-22
28477,500.0,343.55,46690.4,15730520.0,2024-03-22
28492,137.0,210.0,28770.0,9366000.0,2024-03-12
28493,124.0,197.0,24428.0,9298400.0,2024-03-12
28500,10140.0,345.0,66715.0,14210000.0,2024-03-05
28521,130.0,350.0,45500.0,16800000.0,2024-02-08
28601,150.0,250.0,37500.0,10500000.0,2024-02-27
28602,200.0,120.0,24000.0,4440000.0,2024-02-27
28603,152.0,250.0,38000.0,,2024-02-10
28604,260.0,200.0,52000.0,,2024-02-15
28605,210.0,150.0,31500.0,6000000.0,2024-02-28
28606,240.0,250.0,60000.0,,2024-02-16
28607,660.0,1400.0,308000.0,7200000.0,2024-02-29
28608,474.0,1450.0,196800.0,7600000.0,2024-02-29
28609,299.0,550.0,51100.0,24000000.0,2024-03-11
28611,110.0,500.0,55000.0,,2024-02-23
28612,250.0,100.0,25000.0,4000000.0,2024-02-06
28656,220.0,150.0,33000.0,5400000.0,2024-03-11
28657,220.0,235.0,51700.0,8460000.0,2024-03-12
28718,721.0,550.0,83100.0,67140.0,2024-03-26
28719,177.0,402.0,71154.0,15678000.0,2024-02-24
28721,450.0,100.0,45000.0,3000000.0,2024-02-05
28723,271.0,1294.0,171074.0,0.0,2024-02-22
28724,319.0,900.0,95700.0,26000.0,2024-03-10
28726,282.0,900.0,77700.0,35500.0,2024-04-02
28766,136.0,420.0,57120.0,18480000.0,2024-02-26
28778,300.0,50.0,15000.0,1750000.0,2024-02-06
28791,135.0,158.0,21330.0,7268000.0,2024-04-02
28792,107.0,350.0,37450.0,17500000.0,2024-03-30
28793,192.0,300.0,57600.0,11100000.0,2024-02-25
28808,684.8,9078.15,632861.0,252297980.0,2024-04-01
28834,253.2,4891.2,281040.0,153090800.0,2024-04-02
28835,277.0,4220.4,269038.58,107893760.0,2024-03-30
28843,966.0,16.0,3135.1,960000.0,2024-03-04
28844,822.0,16.85,3528.35,1011000.0,2024-03-05
28845,2335.0,25.7,6584.3,1542000.0,2024-03-16
28852,170.0,1707.0,145095.0,94958700.0,2024-03-31
28869,180.0,300.0,54000.0,12000000.0,2024-03-09
28881,160.0,150.0,24000.0,6000000.0,2024-02-28
28929,135.0,180.0,24300.0,8640000.0,2024-03-18
28943,468.0,2428.39,276742.98,119390115.0,2024-03-19
28946,29.0,6034.0,174986.0,,2024-01-17
28947,33.0,14674.0,252012.0,,2024-01-19
29099,45.0,6868.39,309077.55,,2023-01-10
29100,47.0,6559.19,308281.93,,2023-01-11
29101,48.0,6382.52,306360.96,,2023-01-12
29102,41.0,7267.08,297950.28,,2023-01-15
29103,38.0,7375.39,280264.82,,2023-01-13
29104,47.0,6787.45,319010.15,,2023-01-12
29105,51.0,4112.11,209717.61,,2023-01-09
29107,42.0,6068.05,254858.1,,2023-01-12
29108,41.0,5919.1,242683.1,,2023-01-11
29109,55.0,5075.61,279158.55,,2023-01-10
29110,53.0,5322.8,282108.4,,2023-01-09
29111,400.0,133.0,53200.0,4256000.0,2024-03-13
29124,300.0,95.0,28500.0,3325000.0,2024-03-23
29130,350.0,40.0,14000.0,1200000.0,2024-03-19
29132,300.0,50.0,15000.0,1250000.0,2024-02-25
29212,151.0,1156.28,82855.8,68801940.0,2024-04-02
29213,75.0,535.0,40125.0,31297500.0,2024-03-23
29215,184.0,995.08,88065.08,55304224.0,2024-04-02
29216,86.0,368.35,31678.1,20332920.0,2024-03-23
29221,100.0,250.0,25000.0,13000000.0,2024-03-15
29223,250.0,365.0,41500.0,18380000.0,2024-03-13
29244,483.0,903.5,103600.5,33542704.0,2024-03-16
29263,200.0,352.0,70400.0,15840000.0,2024-03-20
29264,200.0,60.0,12000.0,2100000.0,2024-03-13
29265,457.0,791.0,91135.0,40456000.0,2024-03-15
29311,110.0,200.0,22000.0,10200000.0,2024-03-14
29358,255.8,565.4,46503.12,47120.0,2024-03-12
29393,300.0,604.0,56280.0,33708000.0,2024-03-30
29438,200.0,120.0,24000.0,6000000.0,2024-03-20
29450,260.0,800.0,104000.0,36000000.0,2024-03-17
29451,595.0,800.0,156250.0,213750.0,2024-03-29
29452,565.0,800.0,148500.0,217500.0,2024-03-29
29513,250.0,130.0,32500.0,5200000.0,2024-03-21
29518,140.0,330.0,46200.0,16500000.0,2024-03-30
29557,300.0,30.0,9000.0,1050000.0,2024-03-10
29579,387.0,243.5,47959.0,10470500.0,2024-03-26
29597,150.0,1250.0,187500.0,56250000.0,2024-03-29
29619,365.0,850.0,137250.0,38125000.0,2024-04-01
29659,200.0,60.0,12000.0,2100000.0,2024-03-14
29679,162.6,609.0,32187.0,,2024-03-28
29873,85.0,1038.0,88230.0,57401400.0,2024-03-25
29874,70.0,661.5,46305.0,39690000.0,2024-03-25
